LBE,CONGRESSIONAL_DISTRICT_CODE,LEGISLATIVE_DISTRICT_CODE,PRECINCT,PARTY,POLLS,EARLY_VOING,ABSENTEE,PROVISIONAL,ELIGIBLE_VOTERS
Montgomery,08,20,013-019,UNAFFILIATED,35,4,0,5,439
Montgomery,08,19,013-020,DEMOCRAT,409,226,84,12,1244
Montgomery,08,19,013-020,GREEN,1,0,0,0,5
Montgomery,08,19,013-020,LIBERTARIAN,1,0,0,0,6
Montgomery,08,19,013-020,OTHER PARTIES,0,0,0,0,7
Montgomery,08,19,013-020,REPUBLICAN,154,75,32,7,537
Montgomery,08,19,013-020,UNAFFILIATED,17,3,2,1,478
Montgomery,08,20,013-021,DEMOCRAT,906,332,98,28,2945
Montgomery,08,20,013-021,GREEN,4,0,1,0,26
Montgomery,08,20,013-021,LIBERTARIAN,4,1,0,0,14
Montgomery,08,20,013-021,OTHER PARTIES,0,0,0,1,17
Montgomery,08,20,013-021,REPUBLICAN,42,6,3,5,158
Montgomery,08,20,013-021,UNAFFILIATED,39,6,0,4,605
Montgomery,08,20,013-022,DEMOCRAT,710,189,85,33,2263
Montgomery,08,20,013-022,GREEN,1,0,0,0,22
Montgomery,08,20,013-022,LIBERTARIAN,1,0,0,0,11
Montgomery,08,20,013-022,OTHER PARTIES,3,0,1,0,18
Montgomery,08,20,013-022,REPUBLICAN,42,4,6,2,192
Montgomery,08,20,013-022,UNAFFILIATED,51,3,1,5,603
Montgomery,08,20,013-023,DEMOCRAT,810,144,48,20,1571
Montgomery,08,20,013-023,GREEN,2,0,0,0,11
Montgomery,08,20,013-023,LIBERTARIAN,0,0,0,0,4
Montgomery,08,20,013-023,OTHER PARTIES,1,1,0,0,9
Montgomery,08,20,013-023,REPUBLICAN,205,19,10,2,516
Montgomery,08,20,013-023,UNAFFILIATED,24,2,0,2,471
Montgomery,08,18,013-024,DEMOCRAT,669,183,69,19,1498
Montgomery,08,18,013-024,GREEN,0,0,0,0,4
Montgomery,08,18,013-024,LIBERTARIAN,0,0,0,0,8
Montgomery,08,18,013-024,OTHER PARTIES,1,0,0,0,5
Montgomery,08,18,013-024,REPUBLICAN,110,14,8,1,308
Montgomery,08,18,013-024,UNAFFILIATED,26,2,0,8,402
Montgomery,08,18,013-025,DEMOCRAT,596,97,53,20,2014
Montgomery,08,18,013-025,GREEN,1,0,0,0,4
Montgomery,08,18,013-025,LIBERTARIAN,1,0,0,0,14
Montgomery,08,18,013-025,OTHER PARTIES,2,0,0,0,13
Montgomery,08,18,013-025,REPUBLICAN,116,13,6,1,433
Montgomery,08,18,013-025,UNAFFILIATED,54,1,0,5,736
Montgomery,08,18,013-027,DEMOCRAT,662,149,64,22,1754
Montgomery,08,18,013-027,GREEN,0,0,0,0,4
Montgomery,08,18,013-027,LIBERTARIAN,0,0,0,0,6
Montgomery,08,18,013-027,OTHER PARTIES,1,0,0,0,15
Montgomery,08,18,013-027,REPUBLICAN,123,13,7,4,376
Montgomery,08,18,013-027,UNAFFILIATED,46,4,1,6,609
Montgomery,08,18,013-028,DEMOCRAT,326,74,30,24,1108
Montgomery,08,18,013-028,GREEN,1,0,0,0,3
Montgomery,08,18,013-028,LIBERTARIAN,0,0,0,1,9
Montgomery,08,18,013-028,OTHER PARTIES,0,0,0,2,10
Montgomery,08,18,013-028,REPUBLICAN,64,9,4,5,258
Montgomery,08,18,013-028,UNAFFILIATED,11,3,0,32,388
Montgomery,08,18,013-029,DEMOCRAT,592,205,54,35,1853
Montgomery,08,18,013-029,GREEN,0,0,0,0,8
Montgomery,08,18,013-029,LIBERTARIAN,1,0,0,0,6
Montgomery,08,18,013-029,OTHER PARTIES,2,0,0,0,15
Montgomery,08,18,013-029,REPUBLICAN,106,24,13,3,376
Montgomery,08,18,013-029,UNAFFILIATED,38,9,0,11,599
Montgomery,08,18,013-030,DEMOCRAT,530,140,39,27,1812
Montgomery,08,18,013-030,GREEN,0,0,0,0,6
Montgomery,08,18,013-030,LIBERTARIAN,0,0,0,0,12
Montgomery,08,18,013-030,OTHER PARTIES,3,0,0,0,12
Montgomery,08,18,013-030,REPUBLICAN,83,19,7,2,336
Montgomery,08,18,013-030,UNAFFILIATED,29,10,1,4,536
Montgomery,08,18,013-031,DEMOCRAT,523,81,43,15,1126
Montgomery,08,18,013-031,GREEN,2,1,0,0,7
Montgomery,08,18,013-031,LIBERTARIAN,1,0,0,1,6
Montgomery,08,18,013-031,OTHER PARTIES,1,0,0,0,7
Montgomery,08,18,013-031,REPUBLICAN,70,7,6,5,217
Montgomery,08,18,013-031,UNAFFILIATED,24,4,0,2,325
Montgomery,08,18,013-032,DEMOCRAT,652,262,56,41,2220
Montgomery,08,18,013-032,GREEN,1,0,0,0,9
Montgomery,08,18,013-032,LIBERTARIAN,0,0,0,0,10
Montgomery,08,18,013-032,OTHER PARTIES,0,0,1,0,26
Montgomery,08,18,013-032,REPUBLICAN,72,15,11,2,324
Montgomery,08,18,013-032,UNAFFILIATED,41,4,4,10,681
Montgomery,08,19,013-033,DEMOCRAT,448,192,73,12,1306
Montgomery,08,19,013-033,GREEN,0,0,0,0,5
Montgomery,08,19,013-033,LIBERTARIAN,0,0,0,0,3
Montgomery,08,19,013-033,OTHER PARTIES,1,0,0,0,5
Montgomery,08,19,013-033,REPUBLICAN,85,33,18,1,313
Montgomery,08,19,013-033,UNAFFILIATED,26,6,0,3,429
Montgomery,08,18,013-034,DEMOCRAT,700,57,71,16,1338
Montgomery,08,18,013-034,GREEN,0,0,0,0,9
Montgomery,08,18,013-034,LIBERTARIAN,1,0,0,0,8
Montgomery,08,18,013-034,OTHER PARTIES,0,0,0,0,5
Montgomery,08,18,013-034,REPUBLICAN,160,15,13,4,394
Montgomery,08,18,013-034,UNAFFILIATED,27,1,1,2,441
Montgomery,08,19,013-035,DEMOCRAT,560,82,32,16,1631
Montgomery,08,19,013-035,GREEN,0,0,0,0,9
Montgomery,08,19,013-035,LIBERTARIAN,0,0,0,0,9
Montgomery,08,19,013-035,OTHER PARTIES,3,0,1,0,16
Montgomery,08,19,013-035,REPUBLICAN,95,14,6,3,400
Montgomery,08,19,013-035,UNAFFILIATED,35,5,0,9,510
Montgomery,08,18,013-036,DEMOCRAT,511,92,41,26,1518
Montgomery,08,18,013-036,GREEN,0,0,0,1,13
Montgomery,08,18,013-036,LIBERTARIAN,1,0,0,0,15
Montgomery,08,18,013-036,OTHER PARTIES,1,0,2,0,14
Montgomery,08,18,013-036,REPUBLICAN,91,10,11,2,340
Montgomery,08,18,013-036,UNAFFILIATED,34,3,0,16,537
Montgomery,06,19,013-037,DEMOCRAT,349,54,19,8,1044
Montgomery,06,19,013-037,GREEN,1,0,0,0,5
Montgomery,06,19,013-037,LIBERTARIAN,2,0,0,0,7
Montgomery,06,19,013-037,OTHER PARTIES,1,0,0,0,8
Montgomery,06,19,013-037,REPUBLICAN,103,13,10,3,343
Montgomery,06,19,013-037,UNAFFILIATED,18,1,1,3,406
Montgomery,08,18,013-038,DEMOCRAT,1151,147,156,17,2269
Montgomery,08,18,013-038,GREEN,1,0,0,0,7
Montgomery,08,18,013-038,LIBERTARIAN,0,0,0,0,19
Montgomery,08,18,013-038,OTHER PARTIES,0,0,1,0,16
Montgomery,08,18,013-038,REPUBLICAN,440,28,26,2,1195
Montgomery,08,18,013-038,UNAFFILIATED,25,2,1,27,833
Montgomery,08,18,013-039,DEMOCRAT,742,187,51,17,1532
Montgomery,08,18,013-039,GREEN,0,0,0,0,5
Montgomery,08,18,013-039,LIBERTARIAN,0,0,0,0,8
Montgomery,08,18,013-039,OTHER PARTIES,0,0,0,0,11
Montgomery,08,18,013-039,REPUBLICAN,109,18,9,0,270
Montgomery,08,18,013-039,UNAFFILIATED,24,3,1,7,401
Montgomery,08,18,013-040,DEMOCRAT,606,86,53,18,1350
Montgomery,08,18,013-040,GREEN,1,0,0,0,7
Montgomery,08,18,013-040,LIBERTARIAN,2,0,0,0,14
Montgomery,08,18,013-040,OTHER PARTIES,1,0,0,0,11
Montgomery,08,18,013-040,REPUBLICAN,158,15,14,2,436
Montgomery,08,18,013-040,UNAFFILIATED,40,1,2,9,507
Montgomery,08,20,013-042,DEMOCRAT,397,81,22,16,903
Montgomery,08,20,013-042,GREEN,0,0,0,0,4
Montgomery,08,20,013-042,LIBERTARIAN,0,0,0,0,3
Montgomery,08,20,013-042,OTHER PARTIES,1,0,0,1,7
Montgomery,08,20,013-042,REPUBLICAN,68,2,7,1,186
Montgomery,08,20,013-042,UNAFFILIATED,16,2,1,5,272
Montgomery,08,19,013-043,DEMOCRAT,395,78,47,17,1219
Montgomery,08,19,013-043,GREEN,0,0,0,0,7
Montgomery,08,19,013-043,LIBERTARIAN,1,1,0,0,15
Montgomery,08,19,013-043,OTHER PARTIES,2,0,0,0,18
Montgomery,08,19,013-043,REPUBLICAN,116,5,13,4,389
Montgomery,08,19,013-043,UNAFFILIATED,20,2,1,7,438
Montgomery,08,18,013-044,DEMOCRAT,516,273,84,30,1894
Montgomery,08,18,013-044,GREEN,1,0,0,0,5
Montgomery,08,18,013-044,LIBERTARIAN,1,1,0,0,15
Montgomery,08,18,013-044,OTHER PARTIES,0,0,0,3,15
Montgomery,08,18,013-044,REPUBLICAN,82,40,15,2,377
Montgomery,08,18,013-044,UNAFFILIATED,29,5,0,18,589
Montgomery,06,19,013-045,DEMOCRAT,353,35,30,8,934
Montgomery,06,19,013-045,GREEN,1,0,0,0,6
Montgomery,06,19,013-045,LIBERTARIAN,0,0,0,0,7
Montgomery,06,19,013-045,OTHER PARTIES,0,0,0,0,4
Montgomery,06,19,013-045,REPUBLICAN,116,11,5,2,312
Montgomery,06,19,013-045,UNAFFILIATED,15,2,1,9,339
Montgomery,06,19,013-046,DEMOCRAT,432,101,38,6,1084
Montgomery,06,19,013-046,GREEN,0,0,0,0,5
Montgomery,06,19,013-046,LIBERTARIAN,0,0,0,0,8
Montgomery,06,19,013-046,OTHER PARTIES,0,0,1,1,17
Montgomery,06,19,013-046,REPUBLICAN,193,26,16,1,597
Montgomery,06,19,013-046,UNAFFILIATED,30,3,1,2,482
Montgomery,08,20,013-047,DEMOCRAT,771,399,112,89,2543
Montgomery,08,20,013-047,GREEN,0,0,0,1,15
Montgomery,08,20,013-047,LIBERTARIAN,1,0,0,1,16
Montgomery,08,20,013-047,OTHER PARTIES,2,1,1,0,27
Montgomery,08,20,013-047,REPUBLICAN,47,16,16,6,236
Montgomery,08,20,013-047,UNAFFILIATED,30,10,1,15,749
Montgomery,08,19,013-049,DEMOCRAT,259,120,73,38,1153
Montgomery,08,19,013-049,GREEN,0,0,0,0,1
Montgomery,08,19,013-049,LIBERTARIAN,0,0,0,0,3
Montgomery,08,19,013-049,OTHER PARTIES,0,0,0,0,11
Montgomery,08,19,013-049,REPUBLICAN,38,11,15,2,191
Montgomery,08,19,013-049,UNAFFILIATED,24,3,1,6,274
Montgomery,08,20,013-050,DEMOCRAT,634,365,87,20,1652
Montgomery,08,20,013-050,GREEN,0,0,0,1,3
Montgomery,08,20,013-050,LIBERTARIAN,0,0,0,0,2
Montgomery,08,20,013-050,OTHER PARTIES,0,0,0,0,3
Montgomery,08,20,013-050,REPUBLICAN,73,24,6,1,191
Montgomery,08,20,013-050,UNAFFILIATED,14,3,1,5,328
Montgomery,06,19,013-051,DEMOCRAT,794,113,61,5,1704
Montgomery,06,19,013-051,GREEN,2,0,0,0,7
Montgomery,06,19,013-051,LIBERTARIAN,1,0,0,0,12
Montgomery,06,19,013-051,OTHER PARTIES,1,0,0,0,24
Montgomery,06,19,013-051,REPUBLICAN,247,28,11,1,580
Montgomery,06,19,013-051,UNAFFILIATED,31,6,0,0,675
Montgomery,06,19,013-052,DEMOCRAT,499,134,51,16,1213
Montgomery,06,19,013-052,GREEN,0,0,0,0,3
Montgomery,06,19,013-052,LIBERTARIAN,0,0,0,1,8
Montgomery,06,19,013-052,OTHER PARTIES,0,0,0,0,8
Montgomery,06,19,013-052,REPUBLICAN,181,31,12,8,540
Montgomery,06,19,013-052,UNAFFILIATED,22,3,0,13,456
Montgomery,08,18,013-053,DEMOCRAT,420,89,41,27,1023
Montgomery,08,18,013-053,GREEN,0,0,0,0,8
Montgomery,08,18,013-053,LIBERTARIAN,0,0,0,0,7
Montgomery,08,18,013-053,OTHER PARTIES,0,0,1,0,5
Montgomery,08,18,013-053,REPUBLICAN,106,6,6,1,285
Montgomery,08,18,013-053,UNAFFILIATED,16,0,1,9,356
Montgomery,08,19,013-054,DEMOCRAT,590,211,151,18,1543
Montgomery,08,19,013-054,GREEN,0,0,0,1,2
Montgomery,08,19,013-054,LIBERTARIAN,0,0,0,0,3
Montgomery,08,19,013-054,OTHER PARTIES,1,0,0,0,23
Montgomery,08,19,013-054,REPUBLICAN,220,36,42,5,595
Montgomery,08,19,013-054,UNAFFILIATED,15,3,0,1,347
Montgomery,08,19,013-055,DEMOCRAT,326,63,19,17,1313
Montgomery,08,19,013-055,GREEN,1,0,0,0,4
Montgomery,08,19,013-055,LIBERTARIAN,0,0,0,0,4
Montgomery,08,19,013-055,OTHER PARTIES,1,0,0,0,6
Montgomery,08,19,013-055,REPUBLICAN,29,1,2,2,106
Montgomery,08,19,013-055,UNAFFILIATED,10,5,1,13,320
Montgomery,08,19,013-056,DEMOCRAT,603,276,67,39,2161
Montgomery,08,19,013-056,GREEN,1,0,0,0,5
Montgomery,08,19,013-056,LIBERTARIAN,1,0,0,0,13
Montgomery,08,19,013-056,OTHER PARTIES,0,0,0,0,16
Montgomery,08,19,013-056,REPUBLICAN,144,54,5,4,508
Montgomery,08,19,013-056,UNAFFILIATED,39,5,0,10,649
Montgomery,08,19,013-057,DEMOCRAT,197,71,21,11,692
Montgomery,08,19,013-057,GREEN,0,0,0,0,0
Montgomery,08,19,013-057,LIBERTARIAN,0,0,0,0,2
Montgomery,08,19,013-057,OTHER PARTIES,0,0,0,0,2
Montgomery,08,19,013-057,REPUBLICAN,45,14,6,4,151
Montgomery,08,19,013-057,UNAFFILIATED,18,0,0,1,228
Montgomery,08,18,013-058,DEMOCRAT,996,241,115,28,2475
Montgomery,08,18,013-058,GREEN,1,0,0,0,11
Montgomery,08,18,013-058,LIBERTARIAN,3,0,0,0,15
Montgomery,08,18,013-058,OTHER PARTIES,3,1,0,0,23
Montgomery,08,18,013-058,REPUBLICAN,187,11,19,7,500
Montgomery,08,18,013-058,UNAFFILIATED,40,4,2,6,756
Montgomery,08,18,013-059,DEMOCRAT,439,94,29,12,1026
Montgomery,08,18,013-059,GREEN,0,0,0,0,7
Montgomery,08,18,013-059,LIBERTARIAN,0,0,0,0,9
Montgomery,08,18,013-059,OTHER PARTIES,1,0,0,0,6
Montgomery,08,18,013-059,REPUBLICAN,94,13,5,2,244
Montgomery,08,18,013-059,UNAFFILIATED,23,0,0,3,331
Montgomery,03,19,013-060,DEMOCRAT,1,4,0,0,13
Montgomery,03,19,013-060,GREEN,0,0,0,0,0
Montgomery,03,19,013-060,LIBERTARIAN,0,0,0,0,0
Montgomery,03,19,013-060,OTHER PARTIES,0,0,0,0,1
Montgomery,03,19,013-060,REPUBLICAN,2,0,0,0,13
Montgomery,03,19,013-060,UNAFFILIATED,1,0,0,0,21
Montgomery,08,19,013-061,DEMOCRAT,854,423,90,32,3270
Montgomery,08,19,013-061,GREEN,0,1,0,0,9
Montgomery,08,19,013-061,LIBERTARIAN,0,0,0,0,14
Montgomery,08,19,013-061,OTHER PARTIES,1,1,0,0,29
Montgomery,08,19,013-061,REPUBLICAN,223,57,18,1,763
Montgomery,08,19,013-061,UNAFFILIATED,67,13,2,6,1026
Montgomery,08,19,013-063,DEMOCRAT,216,81,20,6,696
Montgomery,08,19,013-063,GREEN,1,0,0,0,5
Montgomery,08,19,013-063,LIBERTARIAN,0,0,0,0,0
Montgomery,08,19,013-063,OTHER PARTIES,0,0,0,0,7
Montgomery,08,19,013-063,REPUBLICAN,67,17,8,1,204
Montgomery,08,19,013-063,UNAFFILIATED,21,2,0,2,252
Montgomery,08,19,013-064,DEMOCRAT,563,107,42,42,2174
Montgomery,08,19,013-064,GREEN,0,0,0,0,5
Montgomery,08,19,013-064,LIBERTARIAN,0,0,0,1,17
Montgomery,08,19,013-064,OTHER PARTIES,1,0,0,0,16
Montgomery,08,19,013-064,REPUBLICAN,52,5,2,3,228
Montgomery,08,19,013-064,UNAFFILIATED,21,1,1,22,585
Montgomery,08,20,013-065,DEMOCRAT,373,163,37,30,1286
Montgomery,08,20,013-065,GREEN,0,0,0,0,4
Montgomery,08,20,013-065,LIBERTARIAN,1,0,0,0,14
Montgomery,08,20,013-065,OTHER PARTIES,0,0,1,0,13
Montgomery,08,20,013-065,REPUBLICAN,35,6,7,4,134
Montgomery,08,20,013-065,UNAFFILIATED,13,6,0,3,438
Montgomery,08,20,013-068,DEMOCRAT,1222,300,114,31,2887
Montgomery,08,20,013-068,GREEN,2,0,0,1,27
Montgomery,08,20,013-068,LIBERTARIAN,1,0,0,0,11
Montgomery,08,20,013-068,OTHER PARTIES,2,0,0,0,15
Montgomery,08,20,013-068,REPUBLICAN,61,6,9,4,203
Montgomery,08,20,013-068,UNAFFILIATED,38,4,1,10,603
Montgomery,08,19,013-069,DEMOCRAT,673,179,170,12,1556
Montgomery,08,19,013-069,GREEN,0,0,0,0,0
Montgomery,08,19,013-069,LIBERTARIAN,0,0,0,0,1
Montgomery,08,19,013-069,OTHER PARTIES,0,0,2,0,16
Montgomery,08,19,013-069,REPUBLICAN,224,28,47,5,559
Montgomery,08,19,013-069,UNAFFILIATED,16,1,3,2,298
Montgomery,08,19,013-070,DEMOCRAT,38,10,2,1,108
Montgomery,08,19,013-070,GREEN,0,0,0,0,0
Montgomery,08,19,013-070,LIBERTARIAN,0,0,0,0,1
Montgomery,08,19,013-070,OTHER PARTIES,0,0,0,0,3
Montgomery,08,19,013-070,REPUBLICAN,12,2,0,0,27
Montgomery,08,19,013-070,UNAFFILIATED,2,1,0,2,54
Montgomery,08,19,013-071,DEMOCRAT,477,169,146,11,1287
Montgomery,08,19,013-071,GREEN,0,0,0,0,0
Montgomery,08,19,013-071,LIBERTARIAN,0,0,0,0,2
Montgomery,08,19,013-071,OTHER PARTIES,0,0,2,0,16
Montgomery,08,19,013-071,REPUBLICAN,174,21,53,5,504
Montgomery,08,19,013-071,UNAFFILIATED,12,3,3,10,241
Montgomery,,,Unable to Determine,DEMOCRAT,0,0,0,86,
Montgomery,,,Unable to Determine,GREEN,0,0,0,5,
Montgomery,,,Unable to Determine,LIBERTARIAN,0,0,0,3,
Montgomery,,,Unable to Determine,OTHER PARTIES,0,0,0,21,
Montgomery,,,Unable to Determine,REPUBLICAN,0,0,0,47,
Montgomery,,,Unable to Determine,UNAFFILIATED,0,0,0,301,
Prince George's,04,21,001-001,DEMOCRAT,684,149,30,25,2356
Prince George's,04,21,001-001,GREEN,0,0,0,0,0
Prince George's,04,21,001-001,LIBERTARIAN,0,0,0,0,0
Prince George's,04,21,001-001,OTHER PARTIES,0,0,0,2,0
Prince George's,04,21,001-001,REPUBLICAN,127,25,6,2,534
Prince George's,04,21,001-001,UNAFFILIATED,0,0,0,36,0
Prince George's,05,21,001-002,DEMOCRAT,247,39,12,6,863
Prince George's,05,21,001-002,GREEN,0,0,0,0,0
Prince George's,05,21,001-002,LIBERTARIAN,0,0,0,0,0
Prince George's,05,21,001-002,OTHER PARTIES,0,0,0,0,0
Prince George's,05,21,001-002,REPUBLICAN,78,7,2,2,251
Prince George's,05,21,001-002,UNAFFILIATED,0,0,0,10,0
Prince George's,04,21,001-003,DEMOCRAT,591,92,25,20,2151
Prince George's,04,21,001-003,GREEN,0,0,0,0,0
Prince George's,04,21,001-003,LIBERTARIAN,0,0,0,2,0
Prince George's,04,21,001-003,OTHER PARTIES,0,0,0,2,0
Prince George's,04,21,001-003,REPUBLICAN,48,6,9,4,216
Prince George's,04,21,001-003,UNAFFILIATED,0,0,0,38,0
Prince George's,05,21,001-004,DEMOCRAT,443,58,18,12,1441
Prince George's,05,21,001-004,GREEN,0,0,0,0,0
Prince George's,05,21,001-004,LIBERTARIAN,0,0,0,0,0
Prince George's,05,21,001-004,OTHER PARTIES,0,0,0,3,0
Prince George's,05,21,001-004,REPUBLICAN,109,14,7,3,451
Prince George's,05,21,001-004,UNAFFILIATED,0,0,0,30,0
Prince George's,05,21,001-005,DEMOCRAT,542,55,12,20,1441
Prince George's,05,21,001-005,GREEN,0,0,0,0,0
Prince George's,05,21,001-005,LIBERTARIAN,0,0,0,1,0
Prince George's,05,21,001-005,OTHER PARTIES,0,0,0,4,0
Prince George's,05,21,001-005,REPUBLICAN,181,23,9,4,497
Prince George's,05,21,001-005,UNAFFILIATED,0,0,0,30,0
Prince George's,05,21,001-006,DEMOCRAT,395,96,16,2,1157
Prince George's,05,21,001-006,GREEN,0,0,0,0,0
Prince George's,05,21,001-006,LIBERTARIAN,0,0,0,1,0
Prince George's,05,21,001-006,OTHER PARTIES,0,0,0,1,0
Prince George's,05,21,001-006,REPUBLICAN,41,8,2,0,128
Prince George's,05,21,001-006,UNAFFILIATED,0,0,0,10,0
Prince George's,04,21,001-007,DEMOCRAT,446,35,79,19,956
Prince George's,04,21,001-007,GREEN,0,0,0,2,0
Prince George's,04,21,001-007,LIBERTARIAN,0,0,0,0,0
Prince George's,04,21,001-007,OTHER PARTIES,0,0,0,1,0
Prince George's,04,21,001-007,REPUBLICAN,145,5,21,6,354
Prince George's,04,21,001-007,UNAFFILIATED,0,0,0,11,0
Prince George's,05,21,001-008,DEMOCRAT,120,18,7,12,463
Prince George's,05,21,001-008,GREEN,0,0,0,0,0
Prince George's,05,21,001-008,LIBERTARIAN,0,0,0,0,0
Prince George's,05,21,001-008,OTHER PARTIES,0,0,0,0,0
Prince George's,05,21,001-008,REPUBLICAN,15,3,1,1,92
Prince George's,05,21,001-008,UNAFFILIATED,0,0,0,5,0
Prince George's,04,47A,002-001,DEMOCRAT,269,50,10,11,1369
Prince George's,04,47A,002-001,GREEN,0,0,0,0,0
Prince George's,04,47A,002-001,LIBERTARIAN,0,0,0,1,0
Prince George's,04,47A,002-001,OTHER PARTIES,0,0,0,2,0
Prince George's,04,47A,002-001,REPUBLICAN,7,1,1,0,68
Prince George's,04,47A,002-001,UNAFFILIATED,0,0,0,14,0
Prince George's,04,47A,002-002,DEMOCRAT,328,34,8,8,1018
Prince George's,04,47A,002-002,GREEN,0,0,0,0,0
Prince George's,04,47A,002-002,LIBERTARIAN,0,0,0,2,0
Prince George's,04,47A,002-002,OTHER PARTIES,0,0,0,0,0
Prince George's,04,47A,002-002,REPUBLICAN,15,0,3,0,90
Prince George's,04,47A,002-002,UNAFFILIATED,0,0,0,15,0
Prince George's,04,47A,002-003,DEMOCRAT,681,134,41,9,1873
Prince George's,04,47A,002-003,GREEN,0,0,0,0,0
Prince George's,04,47A,002-003,LIBERTARIAN,0,0,0,0,0
Prince George's,04,47A,002-003,OTHER PARTIES,0,0,0,2,0
Prince George's,04,47A,002-003,REPUBLICAN,67,7,3,0,175
Prince George's,04,47A,002-003,UNAFFILIATED,0,0,0,14,0
Prince George's,04,47A,002-004,DEMOCRAT,328,39,12,11,1156
Prince George's,04,47A,002-004,GREEN,0,0,0,0,0
Prince George's,04,47A,002-004,LIBERTARIAN,0,0,0,0,0
Prince George's,04,47A,002-004,OTHER PARTIES,0,0,0,0,0
Prince George's,04,47A,002-004,REPUBLICAN,35,2,1,4,130
Prince George's,04,47A,002-004,UNAFFILIATED,0,0,0,14,0
Prince George's,04,47A,002-005,DEMOCRAT,289,30,11,14,1179
Prince George's,04,47A,002-005,GREEN,0,0,0,0,0
Prince George's,04,47A,002-005,LIBERTARIAN,0,0,0,1,0
Prince George's,04,47A,002-005,OTHER PARTIES,0,0,0,1,0
Prince George's,04,47A,002-005,REPUBLICAN,36,10,3,0,153
Prince George's,04,47A,002-005,UNAFFILIATED,0,0,0,10,0
Prince George's,05,22,002-006,DEMOCRAT,534,109,21,14,2252
Prince George's,05,22,002-006,GREEN,0,0,0,0,0
Prince George's,05,22,002-006,LIBERTARIAN,0,0,0,0,0
Prince George's,05,22,002-006,OTHER PARTIES,0,0,0,1,0
Prince George's,05,22,002-006,REPUBLICAN,35,5,4,1,163
Prince George's,05,22,002-006,UNAFFILIATED,0,0,0,26,0
Prince George's,04,47A,002-007,DEMOCRAT,619,109,29,21,1366
Prince George's,04,47A,002-007,GREEN,0,0,0,0,0
Prince George's,04,47A,002-007,LIBERTARIAN,0,0,0,0,0
Prince George's,04,47A,002-007,OTHER PARTIES,0,0,0,0,0
Prince George's,04,47A,002-007,REPUBLICAN,124,5,5,0,271
Prince George's,04,47A,002-007,UNAFFILIATED,0,0,0,21,0
Prince George's,04,47A,002-008,DEMOCRAT,640,75,68,38,2753
Prince George's,04,47A,002-008,GREEN,0,0,0,0,0
Prince George's,04,47A,002-008,LIBERTARIAN,0,0,0,1,0
Prince George's,04,47A,002-008,OTHER PARTIES,0,0,0,0,0
Prince George's,04,47A,002-008,REPUBLICAN,34,5,6,3,165
Prince George's,04,47A,002-008,UNAFFILIATED,0,0,0,23,0
Prince George's,04,47A,002-009,DEMOCRAT,592,108,14,18,2391
Prince George's,04,47A,002-009,GREEN,0,0,0,1,0
Prince George's,04,47A,002-009,LIBERTARIAN,0,0,0,0,0
Prince George's,04,47A,002-009,OTHER PARTIES,0,0,0,3,0
Prince George's,04,47A,002-009,REPUBLICAN,27,1,2,2,127
Prince George's,04,47A,002-009,UNAFFILIATED,0,0,0,22,0
Prince George's,04,22,002-010,DEMOCRAT,354,82,16,14,1600
Prince George's,04,22,002-010,GREEN,0,0,0,0,0
Prince George's,04,22,002-010,LIBERTARIAN,0,0,0,1,0
Prince George's,04,22,002-010,OTHER PARTIES,0,0,0,0,0
Prince George's,04,22,002-010,REPUBLICAN,16,8,0,1,122
Prince George's,04,22,002-010,UNAFFILIATED,0,0,0,10,0
Prince George's,05,23B,003-001,DEMOCRAT,230,104,13,9,847
Prince George's,05,23B,003-001,GREEN,0,0,0,0,0
Prince George's,05,23B,003-001,LIBERTARIAN,0,0,0,0,0
Prince George's,05,23B,003-001,OTHER PARTIES,0,0,0,0,0
Prince George's,05,23B,003-001,REPUBLICAN,68,13,4,2,175
Prince George's,05,23B,003-001,UNAFFILIATED,0,0,0,2,0
Prince George's,05,23B,003-002,DEMOCRAT,689,293,19,6,2616
Prince George's,05,23B,003-002,GREEN,0,0,0,0,2
Prince George's,05,23B,003-002,LIBERTARIAN,0,0,0,0,14
Prince George's,05,23B,003-002,OTHER PARTIES,0,0,0,6,57
Prince George's,05,23B,003-002,REPUBLICAN,24,27,1,1,177
Prince George's,05,23B,003-002,UNAFFILIATED,0,2,0,12,270
Prince George's,04,23B,003-003,DEMOCRAT,922,376,41,23,3155
Prince George's,04,23B,003-003,GREEN,0,0,0,0,1
Prince George's,04,23B,003-003,LIBERTARIAN,3,0,0,0,7
Prince George's,04,23B,003-003,OTHER PARTIES,0,2,0,0,36
Prince George's,04,23B,003-003,REPUBLICAN,52,14,4,0,214
Prince George's,04,23B,003-003,UNAFFILIATED,44,7,1,9,431
Prince George's,04,25,003-004,DEMOCRAT,597,287,56,18,2112
Prince George's,04,25,003-004,GREEN,0,0,0,0,3
Prince George's,04,25,003-004,LIBERTARIAN,0,0,0,0,2
Prince George's,04,25,003-004,OTHER PARTIES,0,0,0,2,49
Prince George's,04,25,003-004,REPUBLICAN,21,12,5,2,115
Prince George's,04,25,003-004,UNAFFILIATED,8,3,1,14,192
Prince George's,04,23B,003-005,DEMOCRAT,487,283,20,63,2167
Prince George's,04,23B,003-005,GREEN,0,0,0,0,2
Prince George's,04,23B,003-005,LIBERTARIAN,0,0,1,0,4
